ingredients,brand,name,price,quantity,unit
"BUTANE, PROPANE, ORYZA SATIVA  STARCH , ISOBUTANE, ALCOHOL , ALUMINUM STARCH OCTENYL SUCCINATE, AVENA SATIVA  KERNEL OIL , CETRIMONIUM CHLORIDE, CYCLODEXTRIN, FRAGRANCE , IRON OXIDES , , , ISOPROPYL MYRISTATE, SILICA",klorane,Capillaire,"7,33",100,ml
"WATER  , DECYL GLUCOSIDE , SODIUM COCOYL ISETHIONATE, DISODIUM LAURETH SULFOSUCCINATE, DISODIUM COCOAMPHODIACETATE, ACRYLATES COPOLYMER, CENTAUREA CYANUS FLOWER WATER , BUTYLENE GLYCOL , CAPRYLYL GLYCOL, CETEARETH-60 MYRISTYL GLYCOL, CITRIC ACID , COCO-GLUCOSIDE , COCONUT ACID , EXT, VIOLET 2 , FRAGRANCE , GLYCERYL OLEATE , GLYCOL STEARATE , HYDROGENATED VEGETABLE GLYCERIDES CITRATE , LAURETH-3, MALEIC ACID, POLYQUATERNIUM-22, SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE , TOCOPHEROL , TRISODIUM ETHYLENEDIAMINE DISUCCINATE",klorane,Capillaire,"4,25",100,ml
"AQUA/WATER/EAU, SODIUM C14-16 OLEFIN SULFONATE, COCAMIDOPROPYL BETAINE, COCAMIDOPROPYLAMINE OXIDE, PARFUM/FRAGRANCE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, ARGANIA SPINOSA  KERNEL OIL, PEG-40 HYDROGENATED CASTOR OIL, ACRYLATES COPOLYMER, PEG-150 DISTEARATE, GLYCOL STEARATE, HYDROXYACETOPHENONE, ALGIN, GLYCERIN, CHITOSAN, TRIDECETH-9, C12-13 PARETH-9, C11-15 PARETH-7, C12-16 PARETH-9, SILICA DIMETHYL SILYLATE, ISOPROPYL ALCOHOL, TRIDECETH-12, CITRIC ACID, COCONUT ACID, COCAMIDOPROPYL DIMETHYLAMINE, CAPRYLYL GLYCOL, CETRIMONIUM CHLORIDE, SODIUM GLYCOLATE, CI 60730 (EXT",moroccanoil,Color care,"17,14",100,ml
"Shampoo : Aqua, Herbal Infusion of Organic Aloe Barbadensis Leaf Extract, Organic Camellia Sinensis  Leaf Extract, Organic Rosmarinus Officinalis  Leaf Extract, and Organic Robus Ideous  Leaf Extract, Sodium Alpha Olefin Sulfonate, Coco Betaine, Sodium Chloride , Vegetable Glycerin, Organic Saccharum Officinarum  Extract, Glycine, Oenocarpus Bataua  Oil, Bursera Graveolens  Oil, Hydrolyzed Quinoa, Panthenol, Potassium Sorbate, Caprylic Acid, Citric Acid",rahua,Rainforest Grown Beauty,"16,58",100,ml
"AQUA / WATER / EAU, SODIUM LAURETH SULFATE, GLYCERIN, GLYCOL DISTEARATE, DIMETHICONE, SODIUM CHLORIDE, COCAMIDOPROPYL BETAINE, SODIUM LAURYL SULFATE, HEXYLENE GLYCOL, CITRIC ACID, STEARAMIDOPROPYL DIMETHYLAMINE, SODIUM BENZOATE, SODIUM HYDROXIDE, AMODIMETHICONE, COCO-BETAINE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, TRIDECETH-10, SALICYLIC ACID, CARBOMER, PANTHENOL, NIACINAMIDE, ASCORBYL GLUCOSIDE, BUTYLENE GLYCOL, LINALOOL, PEG-100 STEARATE, STEARETH-6, LIMONENE, TRIDECETH-3, PHENOXYETHANOL, HYDROLYZED WHEAT PROTEIN, HYDROLYZED CORN PROTEIN, HYDROLYZED SOY PROTEIN, FUMARIC ACID, ACETIC ACID, IRIS FLORENTINA ROOT EXTRACT, PARFUM / FRAGRANCE (F",kérastase,Nutritive,"11,60",100,ml
"WATER , SODIUM LAURETH SULFATE, GLYCINE, GLYCERIN, LAURYL BETAINE, ACRYLATES COPOLYMER, METHYL GLUCETH-20, PEG-7 GLYCERYL COCOATE, CITRIC ACID, FRAGRANCE , GLYCOL PALMITATE, GLYCOL STEARATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, PANTHENOL, PANTOLACTONE, PHENOXYETHANOL, PIROCTONE OLAMINE, SILICA, SODIUM CHLORIDE, SODIUM HYDROXIDE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, ZINC GLYCINATE",ducray,Elution,"6,00",100,ml
"WATER  , DISODIUM LAURETH SULFOSUCCINATE, DECYL GLUCOSIDE , CETEARETH-60 MYRISTYL GLYCOL, LAURYL BETAINE, LAURETH-3, PROPYLENE GLYCOL , PAEONIA LACTIFLORA ROOT EXTRACT , CAPRYLYL GLYCOL, CITRIC ACID , FRAGRANCE , MALEIC ACID, POLYQUATERNIUM-22, RED 33 , SODIUM BENZOATE, SODIUM CHLORIDE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",klorane,Capillaire,"4,50",100,ml
"WATER  , SODIUM TRIDECETH SULFATE, CAPRYLIC/CAPRIC TRIGLYCERIDE , COCOS NUCIFERA  OIL  , SODIUM LAUROAMPHOACETATE, SODIUM CHLORIDE , BEHENAMIDOPROPYL DIMETHYLAMINE , GLYCERIN , COCAMIDE MIPA , CITRIC ACID , THEOBROMA GRANDIFLORUM SEED BUTTER , HELIANTHUS ANNUUS  SEED OIL  , TOCOPHEROL , CAPRYLYL GLYCOL, CARAMEL , FRAGRANCE , HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, RED 40 , SODIUM BENZOATE",klorane,Capillaire,"4,25",100,ml
"AQUA / WATER / EAU, SODIUM LAURETH SULFATE, COCO,BETAINE, SODIUM CHLORIDE, GLYCOL DISTEARATE, COCAMIDE MIPA, DIMETHICONE, CITRIC ACID, SODIUM BENZOATE, SODIUM HYDROXIDE, HEXYLENE GLYCOL, CI 60730 / ACID VIOLET 43, SALICYLIC ACID, CARBOMER, LINALOOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LIMONENE, SODIUM HYALURONATE, TOCOPHEROL, GERANIOL, CITRONELLOL, CI 77891 / TITANIUM DIOXIDE, CI 42090 / ACID BLUE 9 ALUMINUM LAKE, BUTYLENE GLYCOL, FUMARIC ACID, METHICONE, PAEONIA ALBIFLORA FLOWER EXTRACT, PARFUM / FRAGRANCECette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",shu uemura art of hair,Yubi Blonde,"16,33",100,ml
"1129609RK1 - INGREDIENTS: AQUA / WATER • SODIUM LAURETH SULFATE • COCO-BETAINE • GLYCOL DISTEARATE • SODIUM CHLORIDE • DIMETHICONE • PARFUM / FRAGRANCE • COCAMIDE MIPA • SODIUM BENZOATE • SODIUM HYDROXIDE • CITRIC ACID • HEXYLENE GLYCOL • SALICYLIC ACID • GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE • CARBOMER • CETYL ALCOHOL • SODIUM COCOYL AMINO ACIDS • BEHENTRIMONIUM METHOSULFATE • QUATERNIUM-33 • POTASSIUM DIMETHICONE PEG-7 PANTHENYL PHOSPHATE • BENZYL BENZOATE • SODIUM SARCOSINATE • PROPYLENE GLYCOL • LIMONENE • BENZYL ALCOHOL • ARGININE • 2-OLEAMIDO-1,3-OCTADECANEDIOL • HYDROLYZED SOY PROTEIN • LINALOOL • FUMARIC ACID • HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL • PHENOXYETHANOL • TETRASODIUM EDTA • POTASSIUM SORBATE (F",redken,Extreme,"7,67",100,ml
"WATER , SODIUM LAURETH SULFATE, SODIUM CHLORIDE, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, CITRIC ACID, FRAGRANCE , GLYCERYL OLEATE, HYDROGENATED VEGETABLE GLYCERIDES CITRATE, SODIUM BENZOATE, TOCOPHEROLCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",ducray,Extra Doux,"3,00",100,ml
"AQUA/WATER/EAU, SODIUM LAUROYL METHYL ISETHIONATE, GLYCERIN, COCAMIDOPROPYL BETAINE, DISODIUM COCOAMPHODIACETATE, PANTHENOL, PARFUM/FRAGRANCE, SODIUM BENZOATE, PHENOXYETHANOL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, POLYQUATERNIUM-10, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SALICYLIC ACID, TOCOPHERYL ACETATE, POLYQUATERNIUM-7, GLYCOLIC ACID, ARGANIA SPINOSA KERNEL OIL, ALOE BARBADENSIS LEAF JUICE, SODIUM HYDROXIDE, POTASSIUM SORBATE, CITRIC ACID, SODIUM SULFITE",wella professionals,Elements,"7,40",100,ml
"WATER/AQUA/EAU, SODIUM LAUROYL METHYL ISETHIONATE, COCAMIDOPROPYL BETAINE, SODIUM METHYL OLEOYL TAURATE, SODIUM COCOYL ISETHIONATE, COCONUT ALKANES, SCLEROCARYA BIRREA SEED OIL, ARGANIA SPINOSA KERNEL OIL, PASSIFLORA EDULIS SEED OIL, PLUKENETIA VOLUBILIS SEED OIL, PRUNUS AMYGDALUS DULCIS  OIL, ROSA CANINA FRUIT OIL, GLYCERIN, SODIUM PCA, CAPRYLIC/CAPRIC TRIGLYCERIDE, HELIANTHUS ANNUUS  SEED OIL, PANTHENOL, GLYCOL DISTEARATE, SODIUM LACTATE, EQUISETUM ARVENSE EXTRACT, PCA, ALANINE, ARGININE, GLYCINE, HISTIDINE, ISOLEUCINE, PHENYLALANINE, PROLINE, SERINE, THREONINE, VALINE, ADANSONIA DIGITATA SEED EXTRACT, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, PRUNUS AMYGDALUS DULCIS  SEED EXTRACT, CITRIC ACID, ASPARTIC ACID, POLYQUATERNIUM-10, POLYQUATERNIUM-7, LAURETH-4, COCO-CAPRYLATE/CAPRATE, CAPRYLYL GLYCOL, SODIUM BENZOATE, CHLORPHENESIN, PHENOXYETHANOL",drunk elephant,Cocomino™,"11,67",100,ml
"AQUA/WATER/EAU, MAGNESIUM LAURETH SULFATE, SODIUM LAUROYL SARCOSINATE, SODIUM COCOAMPHOACETATE, PANTHENOL, DISODIUM EDTA, POLYSORBATE 20, ZINC GLUCONATE, MANNITOL, XYLITOL, RHAMNOSE, FRUCTOOLIGOSACCHARIDES, CLIMBAZOLE, PIROCTONE OLAMINE, SALICYLIC ACID, COCO-GLUCOSIDE, GLYCERYL OLEATE, POLYACRYLATE CROSSPOLYMER-6, PEG-90 GLYCERYL ISOSTEARATE, POLYQUATERNIUM-7, LAURETH 2, SODIUM HYDROXIDE, CITRIC ACID, SODIUM BENZOATE, FRAGRANCE , HEXYL CINNAMAL, LIMONENE, SODIUM CHLORIDE, LINALOOL, CITRONELLOL",bioderma,Nodé P Purifiant,"2,75",100,ml
"WATER\AQUA\EAU, SODIUM COCOYL ISETHIONATE, SODIUM CHLORIDE, PROPANEDIOL, SODIUM METHYL COCOYL TAURATE, BABASSUAMIDOPROPYL BETAINE, COCAMIDE MIPA, GLYCOL STEARATE, ANDROGRAPHIS PANICULATA EXTRACT, CENTELLA ASIATICA  EXTRACT, LACTOBACILLUS FERMENT, HELIANTHUS ANNUUS  SEED OIL, ZINC PCA, GLYCERIN, ETHYL MACADAMIATE, MENTHOL, MENTHYL LACTATE, GLYCERYL CAPRYLATE, TOCOPHEROL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRIC ACID, MALIC ACID, FRAGRANCE ,LINALOOL, LIMONENE, GERANIOL, HYDROXYCITRONELLAL, BENZYL SALICYLATE, TETRASODIUM IMINODISUCCINATE, POTASSIUM SORBATE, PHENOXYETHANOL, SODIUM BENZOATE <ILN48540>&NBSPCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",aveda,Scalp Solutions,"21,50",100,ml
"Water\Aqua\Eau, Sodium Laureth Sulfate, Lauramidopropyl Betaine, Macrocystis Pyrifera  Extract, Crithmum Maritimum Extract, Glycerin, Sodium Salicylate, Magnesium Chloride, Magnesium Nitrate, Magnesium Sulfate, Sodium Bisulfite, Peg-120 Methyl Glucose Dioleate, Polyquaternium-70, Polyquaternium-7, Sodium Chloride, Dipropylene Glycol, Edta, Tetrasodium Edta, Sodium Hydroxide, Citric Acid, Fragrance , Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Chlorphenesin, Phenoxyethanol, Green 5 , Green 3  * Cette liste d'ingrédients peut faire l'objet de modifications, les clients sont priés de consulter l'emballage du produit pour obtenir la liste la plus récente",bumble and bumble,Surf Foam Wash Shampoo,"13,20",100,ml
"AQUA/WATER/EAU, SODIUM COCOYL ISETHIONATE, SODIUM METHYL COCOYL TAURATE, DECYL GLUCOSIDE, COCO-BETAINE, COCO-GLUCOSIDE, ERYTHRITOL, PANTHENOL, SODIUM CHLORIDE, GLYCERIN, CITRIC ACID, HYDROLYZED VEGETABLE PROTEIN, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SACCHARIDE ISOMERATE, POTASSIUM SORBATE, SODIUM BENZOATE, HYDROLYZED RICE PROTEIN, LEPIDIUM MEYENII ROOT EXTRACT, MALTODEXTRIN, ACACIA CONCINNA FRUIT EXTRACT, MELIA AZADIRACHTA LEAF EXTRACT, NASTURTIUM OFFICINALE EXTRACT, TROPAEOLUM MAJUS EXTRACT, SODIUM CITRATE, CAMELLIA SINENSIS LEAF EXTRACT, HYDROGENATED LECITHIN, TOCOPHERYL ACETATE, XANTHAN GUM, AMBER EXTRACT, SORBIC ACID, BAMBUSA ARUNDINACEA STEM EXTRACT, ALANYL GLUTAMINE, ARGININE, OLIGOPEPTIDE-177, PHENYLALANINE, SISYMBRIUM IRIO SEED OIL",augustinus bader,The Shampoo,"23,50",100,ml
"SHAMPOOING HAIRDRESSER'S INVISIBLE OIL : WATER\AQUA\EAU, DISODIUM LAURETH SULFOSUCCINATE, SODIUM COCOYL ISETHIONATE, SODIUM LAURYL SULFOACETATE, GLYCERIN, SODIUM LAUROYL SARCOSINATE, COCO-BETAINE, ACRYLATES COPOLYMER, DECYL GLUCOSIDE, BUTYLENE GLYCOL, LAURETH-23, GLYCOL DISTEARATE, GLYCERETH-26, VITIS VINIFERA  SEED OIL, PRUNUS AMYGDALUS DULCIS  OIL, MACADAMIA INTEGRIFOLIA SEED OIL, COCOS NUCIFERA  OIL, GARDENIA TAITENSIS FLOWER EXTRACT, ARGANIA SPINOSA KERNEL OIL, CARTHAMUS TINCTORIUS  SEED OIL, SODIUM HYALURONATE, HYDROXYPROPYLTRIMONIUM HYDROLYZED CORN STARCH, PHENYL TRIMETHICONE, PANTHENYL ETHYL ETHER, MAGNESIUM NITRATE, SODIUM PCA, PANTETHINE, POLYQUATERNIUM-7, POLYQUATERNIUM-10, SODIUM ACETATE, ISOPROPYL ALCOHOL, POTASSIUM HYDROXIDE, LAURETH-3, TRISODIUM SULFOSUCCINATE, GLYCOL STEARATE, SODIUM CHLORIDE, SODIUM SULFATE, FRAGRANCE , LINALOOL, HEXYL CINNAMAL, TETRASODIUM EDTA, SODIUM CITRATE, PHENOXYETHANOL, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, SODIUM BENZOATE  APRES-SHAMPOOING HAIRDRESSER'S INVISIBLE OIL : WATER\AQUA\EAU, CETEARYL ALCOHOL, CETYL ESTERS, GLYCERIN, BUTYROSPERMUM PARKII  BUTTER, BEHENTRIMONIUM CHLORIDE, VITIS VINIFERA  SEED OIL, PRUNUS AMYGDALUS DULCIS  OIL, MACADAMIA INTEGRIFOLIA SEED OIL, COCOS NUCIFERA  OIL, GARDENIA TAITENSIS FLOWER EXTRACT, ARGANIA SPINOSA KERNEL OIL, CARTHAMUS TINCTORIUS  SEED OIL, HYDROXYPROPYLTRIMONIUM HYDROLYZED CORN STARCH, HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL, HYDROLYZED WHEAT PROTEIN, HYDROLYZED WHEAT STARCH, DIMETHICONE, SODIUM HYALURONATE, GLYCERYL STEARATE SE, PANTHENYL ETHYL ETHER, SODIUM PCA, ETHYLHEXYLGLYCERIN, DIMETHICONOL, PANTETHINE, POTASSIUM STEARATE, SODIUM CHLORIDE, CITRIC ACID, FRAGRANCE , LINALOOL, HEXYL CINNAMAL, BHT, DISODIUM EDTA, TOCOPHEROL, PHENOXYETHANOL, POTASSIUM SORBATE  MASQUE HAIRDRESSER'S INVISIBLE OIL : WATER\AQUA\EAU, CETEARYL ALCOHOL, DISTEARYLDIMONIUM CHLORIDE, STEARAMIDOPROPYL DIMETHYLAMINE, COCOS NUCIFERA  OIL, BUTYROSPERMUM PARKII  BUTTER, PROPANEDIOL, DIMETHICONE, BEHENYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, CETYL ESTERS, GARDENIA TAHITENSIS  FLOWER EXTRACT, CARTHAMUS TINCTORIUS  SEED OIL, PRUNUS AMYGDALUS DULCIS  OIL, VITIS VINIFERA  SEED OIL, MACADAMIA INTEGRIFOLIA SEED OIL, ARGANIA SPINOSA KERNEL OIL, MORINGA OLEIFERA SEED OIL, PUNICA GRANATUM  STEROLS, TOCOPHEROL, LACTIC ACID, DIMETHICONOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROXYPROPYL GUAR, ARGININE, FRAGRANCE , LINALOOL, HEXYL CINNAMAL, DISODIUM EDTA, BHT, POTASSIUM SORBATE, PHENOXYETHANOL  HAIRDRESSER'S INVISIBLE OIL HEAT/UV PROTECTIVE PRIMER: WATER\AQUA\EAU, CETEARYL ALCOHOL, BUTYLENE GLYCOL, PEG-12 GLYCERYL DIMYRISTATE, VITIS VINIFERA  SEED OIL, PRUNUS AMYGDALUS DULCIS  OIL, MACADAMIA INTEGRIFOLIA SEED OIL, COCOS NUCIFERA  OIL, GARDENIA TAITENSIS FLOWER EXTRACT, ARGANIA SPINOSA KERNEL OIL, CARTHAMUS TINCTORIUS  SEED OIL, HYDROXYPROPYLTRIMONIUM HYDROLYZED CORN STARCH, HYDROLYZED VEGETABLE PROTEIN PG-PROPYL SILANETRIOL, HYDROLYZED WHEAT PROTEIN PG-PROPYL SILANETRIOL, DIMETHICONE, GLYCERIN, SODIUM HYALURONATE, BEHENTRIMONIUM METHOSULFATE, DISTEARYLDIMONIUM CHLORIDE, DIMETHICONOL, CETRIMONIUM CHLORIDE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL METHOXYCINNAMATE, SODIUM CHLORIDE, CITRIC ACID, BHT, FRAGRANCE , HEXYL CINNAMAL, LINALOOL, LIMONENE, POTASSIUM SORBATE, PHENOXYETHANOL Cette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",bumble and bumble,Coffret Hydratation Hairdressers' Invisible Oil,"20,79",100,ml
"WATER / AQUA / EAU, SODIUM C14-16 OLEFIN SULFONATE, COCAMIDOPROPYL BETAINE, SODIUM METHYL COCOYL TAURATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, COCAMIDE MIPA, FRAGRANCE / PARFUM, , PANTHENOL, COCOGLUCOSIDES HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROLYZED KERATIN, BIOTIN, SALVIA HISPANICA SEED OIL, CETRIMONIUM CHLORIDE , HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, SODIUM LAUROYL GLYCINATE, PEG-150 DISTEARATE, PROPOXYTETRAMETHYL PIPERIDINYL DIMETHICONE, TRIDECETH-6, C11-15 PARETH-7, PEG-7 GLYCERYL COCOATE, SODIUM CHLORIDE, POLYQUATERNIUM-7, DISODIUM EDTA, CITRIC ACID, SODIUM HYDROXIDE, TETRASODIUM EDTA, POTASSIUM SORBATE, SODIUM BENZOATE, PHENOXYETHANOL, BENZYL ALCOHOL, ACETIC ACID, SODIUM ACETATE, BENZYL SALICYLATE, LIMONENE, HEXYL CINNAMALCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",ouai haircare,Fine Hair,"9,33",100,ml
"WATER/AQUA/EAU, SODIUM COCOYL ISETHIONATE, LAURAMIDOPROPYL BETAINE, GLYCERIN, SODIUM C14-16 OLEFIN SULFONATE, COCAMIDOPROPYL HYDROXYSULTAINE, COFFEA ARABICA  SEED OIL, COPPER TRIPEPTIDE-34, PANAX GINSENG ROOT EXTRACT, BIOTIN, COCONUT ACID, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, SODIUM METHYL COCOYL TAURATE, SODIUM ISETHIONATE, CITRIC ACID, ALOE BARBADENSIS LEAF JUICE, CAFFEINE, PROPANEDIOL, LINDERA STRYCHNIFOLIA ROOT EXTRACT, TOCOPHERYL ACETATE, UBIQUINONE, GLYCINE, LARIX EUROPAEA WOOD EXTRACT, SODIUM METABISULFITE, CAMELLIA SINENSIS LEAF EXTRACT, ZINC CHLORIDE, SODIUM HYDROXIDE, FRAGRANCE , CAPRYLHYDROXAMIC ACID, BENZYL ALCOHOL	 Coconut, vegetable, or plant derived Dérivé de la noix de coco, de légumes ou de végétauxCette liste d'ingrédients peut faire l'objet de modifications, veuillez consulter l'emballage du produit acheté",briogeo,Destined For Density™,"16,10",100,ml
"-Rahua Oil: Fortifies weak, damaged strands",rahua,Classic Shampoo Travel Size,"15,83",100,ml
"WATER , SODIUM LAURETH SULFATE, LAURYL BETAINE, ACRYLATES COPOLYMER, DECYL GLUCOSIDE, PEG-40 HYDROGENATED CASTOR OIL, ARGININE HCL, CITRIC ACID, CITRUS LIMON  PEEL EXTRACT , COCO-GLUCOSIDE, FRAGRANCE , GLYCERYL OLEATE, GLYCINE SOJA  SEEDCAKE EXTRACT , HEXYL CINNAMAL, HYDROGENATED PALM GLYCERIDES CITRATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, IRON OXIDES , LACTIC ACID, LIMONENE, LINALOOL, LYSINE HCL, MALIC ACID, MICA, PANTHENOL, PANTOLACTONE, PHENOXYETHANOL, POLYQUATERNIUM-22, PROPYLENE GLYCOL, SACCHARUM OFFICINARUM  EXTRACT , SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE, TITANIUM DIOXIDE , TOCOPHEROL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE",rene furterer,Okara Color,"7,45",100,ml
"WATER , SODIUM LAURETH SULFATE, BETAINE, GLYCERIN, SODIUM COCOAMPHOACETATE, ACRYLATES COPOLYMER, CETEARETH-60 MYRISTYL GLYCOL, PEG-40 HYDROGENATED CASTOR OIL, ALCOHOL, BIOTIN, CITRIC ACID, FRAGRANCE , GLYCERYL LAURATE, GLYCOL DISTEARATE, HYDROLYZED WHEAT PROTEIN, PANTHENOL, PANTOLACTONE, PHENOXYETHANOL, POLYQUATERNIUM-7, PYRIDOXINE HCL, RUSCUS ACULEATUS ROOT EXTRACT, SALICYLIC ACID, SODIUM BENZOATE, SODIUM CHLORIDE, SODIUM HYDROXIDE, TOCOPHERYL NICOTINATE",ducray,Anaphase+,"4,75",100,ml
"AQUEOUS  EXTRACTS\EXTRAITS AQUEUX:MEDICAGO SATIVA  LEAF EXTRACT, LINUM USITATISSIMUM  SEED EXTRACT , SODIUM METHYL COCOYL TAURATE , BABASSUAMIDOPROPYL BETAINE , SODIUM CHLORIDE , DISODIUM COCO-GLUCOSIDE CITRATE , DIMETHICONE , GLYCERYL OLEATE , COCO-GLUCOSIDE , HYDROGENATED LECITHIN , HIPPOPHAE RHAMNOIDES OIL , OLEA EUROPAEA  FRUIT OIL , HORDEUM DISTICHON  EXTRACT\EXTRAIT D'ORGE A DEUX RANGS , CHENOPODIUM QUINOA SEED EXTRACT , PHELLODENDRON AMURENSE BARK EXTRACT , DEHYDROXANTHAN GUM , STEARIC ACID , POTASSIUM STEARATE , POLYQUATERNIUM-10 , LAURETH-4 , LAURETH-23 , GLYCERIN , SODIUM GLUCONATE , CITRIC ACID , FRAGRANCE  , LINALOOL , GERANIOL , CITRONELLOL , LIMONENE , POTASSIUM SORBATE , BENZOIC ACID , METHYLISOTHIAZOLINONE , METHYLCHLOROISOTHIAZOLINONE , ANNATTO  ",aveda,Damage Remedy™,"14,40",100,ml
"1261022 C - INGREDIENTS: AQUA / WATER / EAU , SODIUM C14-16 OLEFIN SULFONATE , COCAMIDOPROPYL BETAINE , LAURETH-5 CARBOXYLIC ACID , SODIUM CHLORIDE , CAPRYLYL/CAPRYL GLUCOSIDE , SODIUM HYDROXIDE , CITRIC ACID , HEXYLENE GLYCOL , PEG-55 PROPYLENE GLYCOL OLEATE , PROPYLENE GLYCOL , SODIUM BENZOATE , SALICYLIC ACID , POLYQUATERNIUM-67 , GLYCERIN , BENZOIC ACID , HYDROXYETHYL UREA , HIBISCUS ESCULENTUS SEED EXTRACT , PHENOXYETHANOL , PARFUM / FRAGRANCE (F",l'oreal professionnel,Serie Expert Curl Expression,"7,40",100,ml
1149896 H - INGREDIENTS: AQUA / WATER - SODIUM LAURETH SULFATE - COCO-BETAINE - COCAMIDE MIPA - SODIUM CHLORIDE - AMODIMETHICONE - LAURETH-5 CARBOXYLIC ACID - PPG-5-CETETH-20 - SODIUM BENZOATE - POLYQUATERNIUM-10 - PEG-55 PROPYLENE GLYCOL OLEATE - PROPYLENE GLYCOL - PEG-60 HYDROGENATED CASTOR OIL - SALICYLIC ACID - HEXYL CINNAMAL - BENZYL SALICYLATE - BENZYL ALCOHOL - LINALOOL - LIMONENE - CITRONELLOL - GERANIOL - OSMANTHUS FRAGRANS FLOWER EXTRACT - ZINGIBER OFFICINALE ROOT OIL / GINGER ROOT OIL - SODIUM ACETATE - ISOPROPYL ALCOHOL - SODIUM HYDROXIDE - CITRIC ACID - PARFUM / FRAGRANCE (F,l'oreal professionnel,Mythic Oil,"8,80",100,ml
"AQUA / WATER / EAU, SODIUM LAURETH SULFATE, CITRIC ACID, COCAMIDOPROPYL BETAINE, SODIUM HYDROXIDE, SODIUM CHLORIDE, GLYCINE, PROPYLENE GLYCOL, PARFUM / FRAGRANCE, SODIUM BENZOATE, HEXYLENE GLYCOL, POLYQUATERNIUM-10, SALICYLIC ACID, MENTHOL, LIMONENE, LINALOOL, PENTYLENE GLYCOL, MENTHA PIPERITA EXTRACT / PEPPERMINT EXTRACT",redken,Amino Mint,"8,67",100,ml
"BUTANE, PROPANE, ORYZA SATIVA  STARCH , ISOBUTANE, ALCOHOL, MENTHA AQUATICA FLOWER/LEAF/STEM EXTRACT, ALUMINUM STARCH OCTENYLSUCCINATE, BENZYL SALICYLATE, CETRIMONIUM CHLORIDE, CITRIC ACID, CYCLODEXTRIN, EUCALYPTUS GLOBULUS LEAF OIL, FRAGRANCE , IRON OXIDES   , ISOPROPYL MYRISTATE, LINALOOL, MENTHA VIRIDIS  LEAF OIL , MENTHOL, PROPANEDIOL, TOCOPHERYL ACETATE, WATER ",klorane,Capillaire,"7,33",100,ml
"AQUA / WATER , SODIUM LAURETH SULFATE , LAURYL GLUCOSIDE , CETYL ALCOHOL , SODIUM CHLORIDE , GLYCOL DISTEARATE , CITRIC ACID , PPG-5-CETETH-20 , PARFUM / FRAGRANCE , SODIUM BENZOATE , SODIUM HYDROXIDE , COCAMIDOPROPYL BETAINE , LIMONENE , DISODIUM EDTA , SALICYLIC ACID , COCO-BETAINE , SACCHARUM OFFICINARUM EXTRACT / SUGARCANE EXTRACT , HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN , HEXYL CINNAMAL , LINALOOL , PHENOXYETHANOL , CITRUS LIMON FRUIT EXTRACT / LEMON FRUIT EXTRACT , PYRUS MALUS FRUIT EXTRACT / APPLE FRUIT EXTRACT , CAMELLIA SINENSIS LEAF EXTRACT (F",redken,Hair Cleansing Cream,"10,00",100,ml
